day,name,address,city,codes,map
"Friday, 07:00 AM",Sunrise Eleventh Step,"Unity Palo Alto Community Church: 3391 Middlefield Rd., near Ames Ave",Palo Alto,"O,Wh","http://maps.google.com/maps?q=3391+Middlefield+Rd.+palo+alto,+ca&spn=0.021757,0.036489&hl=en"
"Monday, 12:00 PM",Grateful Live Group,"Mental Health Services: 231 Grant Ave., day room",Palo Alto,"O,Wh","http://maps.google.com/maps?q=231+Grant+Ave,+palo+alto,+ca&spn=0.020508,0.035397&hl=en"
"Monday, 08:00 PM",Skyland Group,Skyland Community Church:  25100 Skyland Rd,Los Gatos,O,"http://maps.google.com/maps?f=q&hl=en&q=25100+Skyland+Rd,+Los+Gatos,+CA&sll=37.0625,-95.677068&sspn=47.435825,81.738281&ie=UTF8&ll=37.107389,-121.931806&spn=0.023479,0.039911&z=15&iwloc=addr&om=1"
"Monday, 12:00 PM",Sufficient Substitute,Dwell Christian Church:  1292 Minnesota Ave.,"San Jose, Willow Glen","O,Wh",http://goo.gl/maps/4p0GO
"Tuesday, 12:00 PM",Sufficient Substitute,Dwell Christian Church:  1292 Minnesota Ave.,"San Jose, Willow Glen","O,Wh",http://goo.gl/maps/4p0GO
"Tuesday, 12:30 PM",New Life Group,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Sunday, 11:00 AM",Breakfast Meeting,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Sunday, 07:00 PM",In the Basement,"St. Joseph Catholic Church: 582 Hope St., at Church St.",Mountain View,O,"http://maps.google.com/maps?q=582+Hope+St+mountain+view,+ca&spn=0.021768,0.036489&hl=en"
"Thursday, 07:00 PM",Sisters in Sobriety (chips last Thursday of month),Sunnyhills United Methodist Church: 355 Dixon Rd. & Milpitas Blvd.,Milpitas,"W,C","http://maps.google.com/maps?q=355+Dixon+Rd+milpitas,+ca&spn=0.021747,0.036489&hl=en"
"Thursday, 07:30 PM",What's Happening Today,"First Presbyterian Church: 1140 Cowper, at Lincoln",Palo Alto,"C,Wh","http://maps.google.com/maps?q=1140+Cowper+St,+Palo+Alto,+CA+94301&spn=0.021752,0.036489&hl=en"
"Tuesday, 12:00 PM",Chips and Dyps (chip),"Mental Health Services: 231 Grant Ave., day room",Palo Alto,"O,Wh","http://maps.google.com/maps?q=231+Grant+Ave,+palo+alto,+ca&spn=0.020508,0.035397&hl=en"
"Tuesday, 08:15 PM",Down to Earth Group - Step Study,"Rosewood Community Church: 1397 W. Hedding, at Park","San Jose, West",O,"http://maps.google.com/maps?q=1397+W+Hedding+St,+San+Jose,+CA+95126&spn=0.022075,0.036815&hl=en"
"Wednesday, 12:00 PM",As Bill Sees It,St. John's Lutheran Church: 581 E. Fremont Ave. & Manet Dr.,Sunnyvale,"O,Wh","http://www.google.com/maps?f=q&hl=en&q=581+E+Fremont+Ave,+Sunnyvale,+CA+94087&ie=UTF8&z=15&ll=37.353648,-122.026391&spn=0.015044,0.042915&om=1&iwloc=A"
"Thursday, 06:00 PM",Rincon Men's Fellowship,"Holy Spirit Episcopal Church: 41 W. Rincon at Winchester Blvd., St. Lawrence Hall",Campbell,"M,C,Wh","http://maps.google.com/maps?q=41+W+Rincon+Ave,+Campbell,+CA+95008&spn=0.021798,0.036489&hl=en"
"Saturday, 10:30 AM",Queer and Sober,"Holy Redeemer Lutheran Church: 1948 The Alameda & McKendrie, Rm 1, downstairs","San Jose, Downtown",GLO,"http://maps.google.com/maps?q=1948+The+Alameda+san+jose,+ca&spn=0.021782,0.036489&hl=en"
"Wednesday, 06:00 PM",Women on the Move,St. Francis Episcopal Church: 1205 Pine at Newport,"San Jose, Willow Glen","W,C,Wh","http://maps.google.com/maps?q=1205+Pine+Ave,+San+Jose,+CA+95125&hl=en"
"Wednesday, 08:00 PM",One Step at a Time 12 & 12,"Mt. Olive Lutheran Church: 1989 E. Calaveras Blvd., near Evans Rd.",Milpitas,"O,Wh","http://maps.google.com/maps?q=1989+E+Calaveras+Blvd,+Milpitas,+CA+95035&spn=0.021754,0.036489&hl=en"
"Friday, 07:00 PM",Serenity at 7,"Mt. Olive Lutheran Church: 1989 E. Calaveras Blvd., near Evans Rd.",Milpitas,"O,Wh","http://maps.google.com/maps?q=1989+E+Calaveras+Blvd,+Milpitas,+CA+95035&spn=0.021754,0.036489&hl=en"
"Wednesday, 06:00 PM",Wednesday Night Big Book,"Unity Palo Alto Community Church:  3391 Middlefield Rd., Near Ames",Palo Alto,"O,Wh","http://maps.google.com/maps?q=3391+Middlefield+Rd.+palo+alto,+ca&spn=0.021757,0.036489&hl=en"
"Monday, 07:45 PM",Step/Tradition Study,"Calvary United Methodist Church: 729 Morse St., at Naglee","San Jose, Willow Glen",O,"http://maps.google.com/maps?q=729+Morse+St+san+jose&spn=0.021783,0.036489&hl=en"
"Monday, 08:15 PM",Single Problem Topic (men only),"Church of the Chimes: 1447 Bryan Ave., btwn. Jarvis & Cherry","San Jose, South","M,C","http://maps.google.com/maps?q=1447+Bryan+Ave.,+san+jose,+ca&spn=0.021804,0.036489&hl=en"
"Sunday, 08:00 PM",Booze Busters,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Wednesday, 08:15 PM",Living with Serenity (chips last Wed. of month),Shepherd of the Valley Lutheran Church: 1281 Redmond Ave. & Meridian,"San Jose, South",O,"http://maps.google.com/maps?q=1281+Redmond+Ave+San+Jose,+CA+95132&spn=0.022106,0.036815&hl=en"
"Thursday, 08:00 PM",Big Book Study Group,7511 Gourmet Alley,Gilroy,"O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7511+Gourmet+Alley,+Gilroy,+CA&sll=37.277003,-121.952999&sspn=0.092611,0.153809&g=95008&ie=UTF8&z=16"
"Wednesday, 08:00 PM",Men's Freedom from Alcohol,Maywood Park: Pruneridge & Pomeroy,Santa Clara,"M,C,Wh","http://maps.google.com/maps?q=Pruneridge+%26+Pomeroy+santa+clara,+ca&spn=0.022076,0.036815&hl=en"
"Monday, 10:30 AM","It Works, It Really Does",Center for Training and Careers:  749 Story Road,"San Jose, South","C,W",http://g.co/maps/n2bgw
"Thursday, 06:45 PM",3rd Steppers Book Study (women) (no children),"Congregational Community Church: 1112 Bernardo, at Remington",Sunnyvale,"W,C,Wh","http://maps.google.com/maps?q=1112+S+Bernardo+Ave,+Sunnyvale,+CA+94087&spn=0.021777,0.036489&hl=en"
"Sunday, 08:00 PM",Grateful Sobriety,"Serenity First Fellowship: 304 N. 6th St, at Julian (upstairs)","San Jose, Downtown","O,Wh","http://maps.google.com/maps?q=304+N+6th+St,+San+Jose,+CA+95112&hl=en"
"Saturday, 06:00 PM",Honesty,"Serenity First Fellowship: 304 N. 6th St, at Julian (upstairs)","San Jose, Downtown",O,"http://maps.google.com/maps?q=304+N+6th+St,+San+Jose,+CA+95112&hl=en"
"Sunday, 07:00 AM",Sunrisers Group,Carrow's Restaurant: 910 Saratoga Avenue,"San Jose, West","O,Wh","http://maps.google.com/maps?q=910,+Saratoga+Avenue+san+jose,+ca&hl=en"
"Monday, 06:30 AM",Sunrisers Group,Carrow's Restaurant: 910 Saratoga Avenue,"San Jose, West","O,Wh","http://maps.google.com/maps?q=910,+Saratoga+Avenue+san+jose,+ca&hl=en"
"Tuesday, 06:30 AM",Sunrisers Group,Carrow's Restaurant: 910 Saratoga Avenue,"San Jose, West","O,Wh","http://maps.google.com/maps?q=910,+Saratoga+Avenue+san+jose,+ca&hl=en"
"Wednesday, 06:30 AM",Sunrisers Group,Carrow's Restaurant: 910 Saratoga Avenue,"San Jose, West","O,Wh","http://maps.google.com/maps?q=910,+Saratoga+Avenue+san+jose,+ca&hl=en"
"Thursday, 06:30 AM",Sunrisers Group,Carrow's Restaurant: 910 Saratoga Avenue,"San Jose, West","O,Wh","http://maps.google.com/maps?q=910,+Saratoga+Avenue+san+jose,+ca&hl=en"
"Friday, 06:30 AM",Sunrisers Group,Carrow's Restaurant: 910 Saratoga Avenue,"San Jose, West","O,Wh","http://maps.google.com/maps?q=910,+Saratoga+Avenue+san+jose,+ca&hl=en"
"Saturday, 06:30 AM",Sunrisers Group,Carrow's Restaurant: 910 Saratoga Avenue,"San Jose, West","O,Wh","http://maps.google.com/maps?q=910,+Saratoga+Avenue+san+jose,+ca&hl=en"
"Saturday, 10:00 AM",Topic Discussion (men),"Saturday Nite Live Group: 1388 S. Bascom Ave., at Stokes St.","San Jose, Willow Glen","M,C,Wh","http://maps.google.com/maps?q=1388+S.+Bascom+Ave,+san+jose+ca&hl=en"
"Friday, 08:00 PM",Eleventh Step Meditation,San Jose Christian Reformed Church:  5150 Camden Ave.,"San Jose, South",O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5150+Camden+Ave,+San+Jose,+CA&sll=37.0625,-95.677068&sspn=46.677964,78.310547&ie=UTF8&z=16&iwloc=A"
"Wednesday, 07:30 PM",Step Along (women),"West Valley Presbyterian Church: 6191 Bollinger Rd., at Miller",Cupertino,"W,C","http://maps.google.com/maps?q=6191+Bollinger+Rd+cupertino,+ca&spn=0.022079,0.036815&hl=en"
"Saturday, 10:30 AM",Women's Brunch,"Covenant Presbyterian Church: 670 E. Meadow Dr., at Middlefield Rd.",Palo Alto,"W,C,Wh","http://maps.google.com/maps?q=670+E.+Meadow+Dr+palo+alto,+ca&spn=0.021758,0.036489&hl=en"
"Sunday, 10:00 AM",Women's Topic Discussion,"Saturday Nite Live Group: 1388 S. Bascom Ave., at Stokes St.","San Jose, Willow Glen","W,C,Wh","http://maps.google.com/maps?q=1388+S.+Bascom+Ave,+san+jose+ca&hl=en"
"Saturday, 07:30 AM",In the Solution,First Congregational Church of San Jose:  1980 Hamilton Ave.,"San Jose, Willow Glen","O,Wh","http://maps.google.com/maps?f=q&hl=en&q=1980+Hamilton+Ave,+Campbell,+Santa+Clara,+California+95125,+United+States&layer=&ie=UTF8&sll=37.0625,-95.677068&sspn=50.777825,82.265625&z=17&om=1&iwloc=addr"
"Friday, 09:00 AM",Cup of Coffee Group,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Tuesday, 07:30 PM",Hora de Vivir,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East","S,O","http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Friday, 06:30 PM",No Bull Big Book,St. Francis Episcopal Church: 1205 Pine at Newport,"San Jose, Willow Glen",C,"http://maps.google.com/maps?q=1205+Pine+Ave,+San+Jose,+CA+95125&hl=en"
"Tuesday, 06:00 PM",Free To Be Me (women),"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"W,C,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Sunday, 08:15 PM",Men's Big Book,"St. Luke's Episcopal Church: 20 University Ave., near Main St.",Los Gatos,"M,C","http://maps.google.com/maps?f=q&hl=en&q=20+University+Ave.,+Los+Gatos,+cA&ll=37.223357,-121.98236&spn=0.015036,0.042915"
"Monday, 12:00 PM",Los Gatos Big Book,"St. Luke's Episcopal Church: 20 University Ave., near Main St.",Los Gatos,O,"http://maps.google.com/maps?f=q&hl=en&q=20+University+Ave.,+Los+Gatos,+cA&ll=37.223357,-121.98236&spn=0.015036,0.042915"
"Saturday, 07:00 AM",Sunrise Living Sober,"Unity Palo Alto Community Church: 3391 Middlefield Rd., near Ames Ave",Palo Alto,"O,Wh","http://maps.google.com/maps?q=3391+Middlefield+Rd.+palo+alto,+ca&spn=0.021757,0.036489&hl=en"
"Sunday, 09:30 AM",Freedom from Bondage (chips),"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Sunday, 07:00 PM",Sunday Early Evening,Bowers Park: 2582 Cabrillo & San Tomas Expwy.,Santa Clara,"O,Wh","http://maps.google.com/maps?q=2582+Cabrillo+Ave,+Santa+Clara,+CA+95051&spn=0.021776,0.036489&hl=en"
"Saturday, 08:15 PM",Young People's Candlelight Mtg. (chip),"United Methodist Church: 111 Church St., at High School Ct.",Los Gatos,O,"http://maps.google.com/maps?f=q&hl=en&q=111+church+st.,+los+gatos,+ca&ll=37.222606,-121.978197&spn=0.015036,0.042915"
"Sunday, 07:00 PM",Sober in the Park,"San Tomas Park: 4093 Valerie Dr. at Eva Ct., in Park Rec. bldg.",Campbell,"O,Wh","http://maps.google.com/maps?q=4093,+Valerie+Dr,+san+jose+ca&hl=en"
"Sunday, 12:00 PM",Living Sober,"Saturday Nite Live Group: 1388 S. Bascom Ave., at Stokes St.","San Jose, Willow Glen","O,Wh","http://maps.google.com/maps?q=1388+S.+Bascom+Ave,+san+jose+ca&hl=en"
"Monday, 06:00 PM",Joy of Living,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Thursday, 06:00 PM",Hope for Recovery,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Wednesday, 7:30 PM",12 Keys to Freedom (Step Study),"Immanuel Lutheran Church: 14103 Saratoga Avenue, Lower Fellowship Hall Downstairs",Saratoga,O,"http://maps.google.com/maps?q=14103+Saratoga+Ave+saratoga,+ca&spn=0.021804,0.036489&hl=en"
"Saturday, 06:00 PM",Early Evening Big Book,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Thursday, 06:00 PM",Basic Big Book,St. Francis Episcopal Church:  1205 Pine at Newport,"San Jose, Willow Glen","O,Wh","http://maps.google.com/maps?f=q&hl=en&q=1205+Pine,+San+Jose,+CA&sll=37.0625,-95.677068&sspn=50.777825,82.265625&layer=&ie=UTF8&z=17&om=1&iwloc=addr"
"Friday, 06:00 PM",Big Book Meeting,St. Mark's Church: 1957 Pruneridge & Winchester Blvd.,Santa Clara,"C,Wh","http://maps.google.com/maps?q=1957,+Pruneridge,+santa+clara,+ca&hl=en"
"Monday, 12:00 PM",Monday Midday Meeting,"First Presbyterian Church: 1140 Cowper, at Lincoln",Palo Alto,"O,Wh","http://maps.google.com/maps?q=1140+Cowper+St,+Palo+Alto,+CA+94301&spn=0.021752,0.036489&hl=en"
"Thursday, 06:00 PM",California Avenue Supper Group,University Lutheran Church:  1611 Stanford Ave.,Palo Alto,"O,Wh","http://maps.google.com/maps?f=q&hl=en&geocode=&q=1611+Stanford+Ave.,+Palo+Alto,+CA&sll=37.0625,-95.677068&sspn=47.167389,81.738281&ie=UTF8&z=16&om=0"
"Friday, 06:00 PM",Better Late Than Never (chips),"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Friday, 06:00 PM",A.S.K.,St. Luke's Lutheran Church: 1025 The Dalles & Wright,Sunnyvale,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=1025+The+Dalles,+Sunnyvale,+CA&ll=37.346757,-122.056131&spn=0.014738,0.031114"
"Saturday, 06:00 PM",We Need Each Other,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Thursday, 08:00 PM",East Enders,"Alum Rock Covenant Church: 218 Kirk Ave., btwn. McKee & Alum Rock","San Jose, East",O,"http://maps.google.com/maps?q=218+Kirk+Ave+san+jose,+ca&spn=0.021771,0.036489&hl=en"
"Saturday, 08:00 PM",Second Tradition Group Speaker Meeting,Lincoln Glen Church:  2700 Booksin Ave.,"San Jose, Willow Glen",O,"http://www.google.com/maps?f=q&hl=en&q=2700+Booksin+Ave.,+San+Jose,+CA&ie=UTF8&ll=37.284502,-121.897087&spn=0.018029,0.065832&om=1"
"Thursday, 12:00 PM",As Bill Sees It,Los Gatos Masonic Hall:  131 E. Main St.,Los Gatos,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=131+E+Main+St,+Los+Gatos,+CA+95030&ll=37.222127,-121.978369&spn=0.015036,0.042915"
"Friday, 08:15 PM",Living Solutions,"Transfiguration Church: 4365 Jarvis Ave., btwn. Branham & Hillsdale","San Jose, South",O,"http://maps.google.com/maps?q=4365+Jarvis+Ave.+san+jose,+ca&spn=0.021805,0.036489&hl=en"
"Monday, 12:00 AM",Getting to Know Our Text (Big Book study),"Saturday Nite Live Group: 1388 S. Bascom Ave., at Stokes St.","San Jose, Willow Glen","O,Wh","http://maps.google.com/maps?q=1388+S.+Bascom+Ave,+san+jose+ca&hl=en"
"Tuesday, 12:00 AM",How's Your Day,"Saturday Nite Live Group: 1388 S. Bascom Ave., at Stokes St.","San Jose, Willow Glen","O,Wh","http://maps.google.com/maps?q=1388+S.+Bascom+Ave,+san+jose+ca&hl=en"
"Thursday, 08:00 PM",There Is a Solution (men),United Methodist Church: 17175 S. Monterey Road at 4th Street,Morgan Hill,"M,C","http://maps.google.com/maps?q=17175+S.+Monterey+Road+morgan+hill,+ca&spn=0.021909,0.036489&hl=en"
"Saturday, 08:00 PM",Related to AA,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Wednesday, 08:00 PM",Gong Show,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Tuesday, 07:30 PM",Free to Be Me (women babysitting available),"St. Francis Episcopal Church:  1205 Pine Ave., at Newport","San Jose, Willow Glen","W,C","http://maps.google.com/maps?q=1205+Pine+Ave,+San+Jose,+CA+95125&hl=en"
"Monday, 06:45 PM",Life on Life's Terms (Chips last Monday of month),"New Creation Lutheran Church: 7275 Santa Teresa Blvd., at Avenida Espana","San Jose, South",O,"http://maps.google.com/maps?q=7275+Santa+Teresa+Blvd+san+jose,+ca&spn=0.021816,0.036489&hl=en"
"Wednesday, 06:00 PM",Faith & Freedom,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Sunday, 06:00 PM",Coming out of Your Shell,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Monday, 07:00 AM",Up the Creek - Daily Reflections,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Tuesday, 07:00 AM",Up the Creek - Daily Reflections,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Wednesday, 07:00 AM",Up the Creek - Daily Reflections,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Thursday, 07:00 AM",Up the Creek - Daily Reflections,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Friday, 07:00 AM",Up the Creek - Daily Reflections,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Wednesday, 07:00 PM",Ladies Amethyst AA Study Group (Book & 12/12 Study,"St. Justin Catholic Church: 2655 Homestead Rd., between Kiely & San Tomas",Santa Clara,"W,C","http://maps.google.com/maps?q=2655+Homestead+Rd+santa+clara,+ca&spn=0.022074,0.036815&hl=en"
"Tuesday, 07:00 PM",Palo Alto Step Study,"First Presbyterian Church: 1140 Cowper, at Lincoln",Palo Alto,"O,Wh","http://maps.google.com/maps?q=1140+Cowper+St,+Palo+Alto,+CA+94301&spn=0.021752,0.036489&hl=en"
"Saturday, 08:00 PM",The Decision of Your Life Group,"1557 Michigan Ave #20, Alviso","San Jose, North",O,http://goo.gl/maps/FI1EV
"Monday, 06:00 AM",One Day at a Time,Trinity Presbyterian Church:  3151 Union Ave.,"San Jose, Willow Glen","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=3151+Union+Ave.,+San+Jose,+CA&aq=&sll=37.0625,-95.677068&sspn=24.455808,74.707031&ie=UTF8&hq=&hnear=3151+Union+Ave,+San+Jose,+California+95124&z=15"
"Wednesday, 07:15 PM",Sundowners' Dinner Meeting (chips),"Denny's Restaurant: 2060 S. Bascom Ave., just south of Campbell Ave.",Campbell,"O,Wh","http://maps.google.com/maps?q=2060+S.+Bascom+Ave+campbell,+ca&spn=0.021798,0.036489&hl=en"
"Saturday, 06:00 PM","Newcomers, Oldtimers (women)",St. Francis Episcopal Church:  1205 Pine at Newport,"San Jose, Willow Glen","C,W,Wh","http://maps.google.com/maps?q=1205+Pine+Ave,+San+Jose,+CA+95125&hl=en"
"Friday, 12:00 PM",AA Meeting,"Congregational Community Church: 1112 Bernardo, at Remington",Sunnyvale,"O,Wh","http://maps.google.com/maps?q=1112+S+Bernardo+Ave,+Sunnyvale,+CA+94087&spn=0.021777,0.036489&hl=en"
"Saturday, 09:00 AM",Saturday Morning Los Gatos,Faith Lutheran Church: 16548 Ferris & Spencer,Los Gatos,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=16548+Ferris,+Los+Gatos,+CA&ll=37.228996,-121.965322&spn=0.015035,0.042915"
"Saturday, 05:00 PM",Saturday Early Evening (chips),St. Luke's Lutheran Church: 1025 The Dalles & Wright (close to Hwy. 85),Sunnyvale,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=1025+The+Dalles,+Sunnyvale,+CA&ll=37.346757,-122.056131&spn=0.014738,0.031114"
"Tuesday, 06:00 PM",Tell It Like It Is (Step Study),St. Luke's Lutheran Church: 1025 The Dalles & Wright (close to Hwy. 85),Sunnyvale,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=1025+The+Dalles,+Sunnyvale,+CA&ll=37.346757,-122.056131&spn=0.014738,0.031114"
"Saturday, 10:00 AM",Sober Dudes (men),"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,M,"http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Tuesday, 06:00 PM",A Vision for You (women),Church of Christ:  400 W. Campbell,Campbell,"W,C","http://maps.google.com/maps?q=400+W.+Campbell+Ave+campbell,+ca&spn=0.021797,0.036489&hl=en"
"Monday, 10:30 AM",Daily Reflections,"Serenity First Fellowship: 304 N. 6th St, at Julian (upstairs)","San Jose, downtown",O,"http://maps.google.com/maps?q=304+N+6th+St,+San+Jose,+CA+95112&hl=en"
"Wednesday, 10:30 AM",Let's Talk About Recovery,"Serenity First Fellowship: 304 N. 6th St, at Julian (upstairs)","San Jose, Downtown",O,"http://maps.google.com/maps?q=304+N+6th+St,+San+Jose,+CA+95112&hl=en"
"Tuesday, 08:15 PM",Fireside Big Book Study (chips last Tuesday of mon,"San Jose Christian Reformed Church: 5150 Camden Ave., 95124, betw. Kooser & Hwy. 85","San Jose, South","C,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5150+Camden+Ave,+San+Jose,+CA&sll=37.0625,-95.677068&sspn=46.677964,78.310547&ie=UTF8&z=16&iwloc=A"
"Sunday, 07:30 AM",What's the Point?,7511 Gourmet Alley,Gilroy,"O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7511+Gourmet+Alley,+Gilroy,+CA&sll=37.277003,-121.952999&sspn=0.092611,0.153809&g=95008&ie=UTF8&z=16"
"Thursday, 07:00 PM",Bedmakers Group (men),"Covenant Presbyterian Church: 670 E. Meadow Dr., at Middlefield Rd.",Palo Alto,"M,C,Wh","http://maps.google.com/maps?q=670+E.+Meadow+Dr+palo+alto,+ca&spn=0.021758,0.036489&hl=en"
"Monday, 08:00 PM",Spiritual Progress Dialogue Group,"Los Gatos Adult Rec. Center:  208 E. Main St., Corner of Main St. and Villa, Large Hall",Los Gatos,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=208+E+Main+St,+Los+Gatos,+CA+95030&ll=37.221785,-121.977253&spn=0.015036,0.042915"
"Wednesday, 07:00 PM",Step Study (women),Faith Lutheran Church: 16548 Ferris & Spencer,Los Gatos,"W,C","http://maps.google.com/maps?f=q&hl=en&q=16548+Ferris,+Los+Gatos,+CA&ll=37.228996,-121.965322&spn=0.015035,0.042915"
"Thursday, 06:00 PM",Let's Get It Together,St. Luke's Lutheran Church: 1025 The Dalles & Wright (close to Hwy. 85),Sunnyvale,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=1025+The+Dalles,+Sunnyvale,+CA&ll=37.346757,-122.056131&spn=0.014738,0.031114"
"Saturday, 08:00 PM",Just Plain AA Speaker Mtg (downstairs) (chip mtg),St. Mark's Church: 1957 Pruneridge & Winchester Blvd.,Santa Clara,"O,Wh","http://maps.google.com/maps?q=1957,+Pruneridge,+santa+clara,+ca&hl=en"
"Monday, 06:00 PM",Back to Basics,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Saturday, 01:00 PM",Living Sober on Saturday,"Mt. Olive Lutheran Church, 1989 E. Calaveras Blvd",Milpitas,"O,Wh","http://maps.google.com/maps?q=1989+E+Calaveras+Blvd,+Milpitas,+CA+95035&spn=0.021754,0.036489&hl=en"
"Sunday, 09:15 AM",Newcomers Spiritual Progress (Weekly Chip Mtg),Los Gatos Masonic Hall:  131 E. Main,Los Gatos,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=131+E+Main+St,+Los+Gatos,+CA+95030&ll=37.222127,-121.978369&spn=0.015036,0.042915"
"Sunday, 12:00 PM",Noon Gratitude,"Serenity First Fellowship: 304 N. 6th St, at Julian (upstairs)","San Jose, Downtown",O,"http://maps.google.com/maps?q=304+N+6th+St,+San+Jose,+CA+95112&hl=en"
